ruta,emo_enojo,emo_asco,emo_miedo,emo_feliz,emo_triste,emo_sorpresa,emo_neutro,emocion_dominante,edad_estimada,genero_estimado,confianza_rostro,dx6_pred
images\ffhq_1333.png,0.9380916953086853,0.002267594216391444,0.2485364532470703,0.05731351375579834,0.3207885360717773,0.0031203634571284056,0.3639266204833984,neutral,27,"{'Woman': np.float32(55.78021), 'Man': np.float32(44.219788)}",0.94,Enojado
images\ffhq_1334.png,0.06339599192142487,6.763679838428516e-09,0.07328810691833496,0.0020473329350352287,0.17166051864624024,0.0004146699793636799,0.7543927764892578,neutral,34,"{'Woman': np.float32(99.96819), 'Man': np.float32(0.031809784)}",0.91,Neutral
images\ffhq_1335.png,0.5414888858795166,0.002164087723940611,0.2024533271789551,0.04123229026794434,0.09352752685546875,0.023135671392083168,0.6571189880371093,neutral,18,"{'Woman': np.float32(99.05406), 'Man': np.float32(0.9459433)}",0.89,Estrés
images\ffhq_1336.png,0.00997739378362894,1.870837262885061e-09,2.2634369088336825e-05,0.039706335067749024,0.1016618013381958,6.467429193435237e-05,0.9591764068603515,neutral,36,"{'Woman': np.float32(43.413742), 'Man': np.float32(56.586258)}",0.92,Neutral
images\ffhq_1337.png,3.5574319099396234e-06,2.1564397836848492e-11,0.00263792066834867,0.9879368591308594,1.5209523553494364e-05,0.05882779136300087,0.011448171138763428,happy,32,"{'Woman': np.float32(21.641195), 'Man': np.float32(78.3588)}",0.91,Feliz
images\ffhq_1338.png,0.0001670163037488237,1.3542207633054915e-10,0.1062353104352951,0.8695230102539062,0.001807314925827086,0.11876785278320312,0.010627001523971558,happy,30,"{'Woman': np.float32(56.428955), 'Man': np.float32(43.57104)}",0.93,Feliz
images\ffhq_1339.png,0.14559216797351837,0.0007850281544961035,0.5630903244018555,0.030047303065657616,0.5244430923461914,6.876030965941027e-05,0.4681610870361328,sad,31,"{'Woman': np.float32(87.9607), 'Man': np.float32(12.039298)}",0.91,Depresión
images\ffhq_134.png,8.1203427315657e-10,7.602731920582084e-14,5.385585866157783e-10,0.9992459106445313,7.979880933817185e-07,6.542169472822934e-08,0.07541581243276596,happy,41,"{'Woman': np.float32(43.9942), 'Man': np.float32(56.0058)}",0.92,Feliz
images\ffhq_1340.png,0.6297179412841797,0.0003715975326485932,0.022007818222045897,0.061829499900341034,0.33518257141113283,0.000368452281691134,0.012465959787368775,angry,30,"{'Woman': np.float32(0.039405182), 'Man': np.float32(99.960594)}",0.93,Estrés
images\ffhq_1341.png,0.0008734408183954656,2.710228930169478e-09,4.198596343485406e-06,0.5202353286743164,0.005167507100850344,0.07590129226446152,0.47894523620605467,happy,23,"{'Woman': np.float32(0.13623351), 'Man': np.float32(99.86376)}",0.95,Feliz
images\ffhq_1342.png,3.51165363099426e-05,2.7032107108304615e-10,7.306925908778794e-07,0.8411698150634765,0.0010813679546117783,0.004592678509652615,0.15877305030822753,happy,34,"{'Woman': np.float32(0.69051844), 'Man': np.float32(99.30948)}",0.92,Feliz
images\ffhq_1343.png,8.80054606966496e-09,9.669350736762894e-11,0.0011088692117482424,0.9995930480957032,3.1590308935847133e-05,6.6157772380393e-05,0.039485588669776917,happy,30,"{'Woman': np.float32(15.822212), 'Man': np.float32(84.177795)}",0.96,Feliz
images\ffhq_1344.png,7.35346256988123e-05,2.3119660957286563e-14,1.0386199278400454e-07,0.43505958557128904,0.027938317507505417,3.585652308402132e-08,0.5646602249145508,neutral,39,"{'Woman': np.float32(0.022578137), 'Man': np.float32(99.977425)}",0.94,Feliz
images\ffhq_1345.png,0.094397554397583,0.630290687084198,0.4396040725708008,0.02828385353088379,0.41804481506347657,0.24035900831222534,0.010963213443756104,fear,32,"{'Woman': np.float32(79.03115), 'Man': np.float32(20.968857)}",0.94,Estrés
images\ffhq_1346.png,0.011629213578999043,2.4614459803729005e-08,0.020058488845825194,0.006831195671111345,0.07358992099761963,0.0007645277073606849,0.9061593627929687,neutral,21,"{'Woman': np.float32(98.29458), 'Man': np.float32(1.7054219)}",0.91,Neutral
images\ffhq_1347.png,0.007393792737275362,1.3135895642335527e-06,0.1356935352087021,0.9244586181640625,0.26764121651649475,0.010860940217971802,0.06057319164276123,happy,32,"{'Woman': np.float32(4.9162993), 'Man': np.float32(95.083694)}",0.93,Feliz
images\ffhq_1348.png,0.4709864044189453,0.3577718138694763,0.0351379656791687,0.10045918464660644,0.2113286018371582,0.11423569172620773,0.17736772537231446,angry,34,"{'Woman': np.float32(0.15276682), 'Man': np.float32(99.84723)}",0.93,Estrés
images\ffhq_1349.png,0.01752754807472229,0.005351376254111528,0.024736173152923584,0.8719972229003906,0.049486150741577146,0.00011926452134503052,0.03619817972183228,happy,33,"{'Woman': np.float32(99.86368), 'Man': np.float32(0.13632593)}",0.91,Feliz
images\ffhq_135.png,0.0008031873730942607,4.247102333465591e-05,0.004138018935918808,0.9981793212890625,0.11452730000019073,9.664761364547303e-07,0.06256382167339325,happy,31,"{'Woman': np.float32(6.647899), 'Man': np.float32(93.352104)}",0.92,Feliz
images\ffhq_1350.png,0.05206304550170898,0.0010187652660533786,0.19291053771972655,0.39276689291000366,0.44686653137207033,0.016240861266851425,0.3040596580505371,sad,48,"{'Woman': np.float32(0.005414052), 'Man': np.float32(99.99459)}",0.93,Depresión
images\ffhq_1351.png,0.019721023738384247,0.0016159744700416923,0.23417632281780243,0.8203106689453125,0.04608672484755516,0.07356797158718109,0.17593765258789062,happy,30,"{'Woman': np.float32(2.2758793e-06), 'Man': np.float32(100.0)}",0.9,Feliz
images\ffhq_1352.png,0.8579714894294739,5.817956480314024e-05,0.038450267314910885,0.03275122404098511,0.6672681427001953,0.0005811232258565724,0.2529442596435547,sad,25,"{'Woman': np.float32(0.85920954), 'Man': np.float32(99.14079)}",0.94,Enojado
images\ffhq_1353.png,0.27987703680992126,3.0187595712050097e-07,0.04525182247161865,0.04593781754374504,0.057909760475158695,0.05625276565551758,0.8373274993896485,neutral,26,"{'Woman': np.float32(94.29739), 'Man': np.float32(5.702598)}",0.94,Neutral
images\ffhq_1354.png,3.46071356034372e-05,5.756101758430665e-12,6.255804237298435e-06,0.7803459930419921,0.0021541055757552385,0.00557159585878253,0.21957635879516602,happy,34,"{'Woman': np.float32(0.1267929), 'Man': np.float32(99.8732)}",0.94,Feliz
images\ffhq_1355.png,0.0029668589122593403,6.71020472964301e-07,0.03692009299993515,0.9984000396728515,0.049295514822006226,0.06577755510807037,0.005038572940975428,happy,50,"{'Woman': np.float32(99.97307), 'Man': np.float32(0.026939001)}",0.95,Feliz
images\ffhq_1356.png,0.04466737747192383,1.881311800389085e-05,0.0601054573059082,0.00490388460457325,0.729854965209961,0.003125552786514163,0.1652916717529297,sad,20,"{'Woman': np.float32(1.7911026), 'Man': np.float32(98.20889)}",0.94,Depresión
images\ffhq_1357.png,0.0001249414635822177,7.435555726686971e-09,0.00048223210615105927,0.9999235534667968,0.0002273451682412997,0.002350532915443182,0.004460860043764114,happy,31,"{'Woman': np.float32(0.119134225), 'Man': np.float32(99.88086)}",0.95,Feliz
images\ffhq_1358.png,0.002118839416652918,0.00012896943371742964,0.14031000137329103,0.8530988311767578,0.0026396657340228558,0.5836098790168762,0.07062646746635437,happy,42,"{'Woman': np.float32(0.004352397), 'Man': np.float32(99.99565)}",0.94,Feliz
images\ffhq_1359.png,0.28102919459342957,3.5921573271480156e-06,0.9779515838623047,0.01854157567024231,0.05764482170343399,0.001043730298988521,0.010965319350361824,fear,14,"{'Woman': np.float32(52.373047), 'Man': np.float32(47.626953)}",0.94,Ansiedad
images\ffhq_136.png,0.012491159439086914,0.00010463462967891246,0.42987489700317383,0.09853705018758774,0.07927546977996826,0.02759801596403122,0.9026721954345703,neutral,39,"{'Woman': np.float32(0.001856155), 'Man': np.float32(99.99814)}",0.9,Ansiedad
images\ffhq_1360.png,0.04652667999267578,3.69192090093895e-12,0.8733738660812378,9.820746345212683e-05,0.06948862552642822,7.963267307786737e-07,0.8752499389648437,neutral,40,"{'Woman': np.float32(7.335524), 'Man': np.float32(92.664474)}",0.0,Ansiedad
images\ffhq_1362.png,0.008222957141697407,7.805011636996539e-10,0.08221426606178284,0.3760077655315399,0.605491042137146,0.05569523200392723,0.9887236022949218,neutral,21,"{'Woman': np.float32(14.160156), 'Man': np.float32(85.83984)}",0.98,Depresión
images\ffhq_1363.png,0.24593715667724608,0.07963120937347412,0.14331756591796874,0.33255149841308596,0.06963592052459716,0.7862501740455627,0.19989904403686523,happy,46,"{'Woman': np.float32(0.17161405), 'Man': np.float32(99.82838)}",0.9,Ansiedad
images\ffhq_1364.png,9.584734783629756e-09,3.369923268396776e-27,0.08698675036430359,2.9601783450540963e-15,0.9958084869384766,1.3481122278615268e-14,0.3321649134159088,sad,29,"{'Woman': np.float32(8.116173), 'Man': np.float32(91.883835)}",0.95,Depresión
images\ffhq_1365.png,0.00027894770028069615,1.9192655277555648e-13,2.6217280719720293e-06,0.22407262802124023,0.16831710934638977,1.7639235627697758e-09,0.7742414093017578,neutral,43,"{'Woman': np.float32(21.2159), 'Man': np.float32(78.7841)}",0.0,Neutral
images\ffhq_1366.png,0.1304591941833496,0.0073654730804264545,0.0754692792892456,0.15668126940727234,0.2834999275207519,0.10116282105445862,0.5079195022583007,neutral,25,"{'Woman': np.float32(0.6955448), 'Man': np.float32(99.30446)}",0.89,Depresión
images\ffhq_1367.png,0.0042520854622125626,1.4144983140340628e-07,0.24878676235675812,0.3668434524536133,0.24918750762939454,0.028949277475476265,0.3811491012573242,neutral,25,"{'Woman': np.float32(0.414723), 'Man': np.float32(99.58528)}",0.0,Ansiedad
images\ffhq_1368.png,0.09067950397729874,2.1700261587653813e-09,0.12665764808654786,0.2073356956243515,0.11008959770202636,0.1342652142047882,0.7589299774169922,neutral,24,"{'Woman': np.float32(0.95118463), 'Man': np.float32(99.04882)}",0.95,Neutral
images\ffhq_137.png,0.29755943298339843,0.0001776825520209968,0.0168717360496521,0.5847558975219727,0.0626737642288208,0.011324325576424599,0.6169324493408204,neutral,33,"{'Woman': np.float32(16.426764), 'Man': np.float32(83.573235)}",0.9,Feliz
images\ffhq_1371.png,0.0004153006593696773,7.378009172498423e-07,0.024116238579154015,0.950865478515625,0.06631280481815338,0.002125811530277133,0.04820476531982422,happy,32,"{'Woman': np.float32(96.488266), 'Man': np.float32(3.511736)}",0.89,Feliz
images\ffhq_1372.png,1.9273202269687317e-05,5.8146859771568415e-08,2.3951190087245777e-05,0.9796940612792969,0.006744898855686188,0.0010657599195837975,0.020227322578430174,happy,49,"{'Woman': np.float32(90.286514), 'Man': np.float32(9.713491)}",0.93,Feliz
images\ffhq_1373.png,1.2974692253919784e-07,1.4617032424398858e-14,8.045933364009272e-10,0.9636978149414063,0.00028784063761122525,6.335659418255091e-05,0.03629867315292359,happy,24,"{'Woman': np.float32(99.99976), 'Man': np.float32(0.00023626242)}",0.94,Feliz
images\ffhq_1374.png,0.0022584334947168827,2.0033382504974773e-12,0.011729204654693603,0.04218141734600067,0.3417011642456055,0.0028540489729493856,0.6460968017578125,neutral,26,"{'Woman': np.float32(8.140534), 'Man': np.float32(91.85947)}",0.93,Depresión
images\ffhq_1375.png,0.054028468132019045,2.4742669211264e-06,0.05628837108612061,0.005573855713009834,0.49399627685546876,0.0010699322447180748,0.3956204605102539,sad,29,"{'Woman': np.float32(0.007990082), 'Man': np.float32(99.99201)}",0.93,Depresión
images\ffhq_1376.png,3.6692124893988876e-09,4.7237255273037436e-24,0.5861812829971313,0.9936331176757812,0.0011758317705243826,3.977511653374677e-08,0.04932788014411926,happy,37,"{'Woman': np.float32(3.0273743), 'Man': np.float32(96.97262)}",0.0,Feliz
images\ffhq_1377.png,0.018173230811953545,5.1882583647966385e-05,0.08971223831176758,0.29378759384155273,0.0812339261174202,0.2035190761089325,0.6134703445434571,neutral,32,"{'Woman': np.float32(0.39717722), 'Man': np.float32(99.60283)}",0.93,Neutral
images\ffhq_1378.png,0.4644397497177124,0.00012924337352160364,0.011741409078240395,0.5172779846191407,0.21451722085475922,0.04226691648364067,0.47539108276367187,happy,27,"{'Woman': np.float32(0.00014124946), 'Man': np.float32(99.999855)}",0.92,Estrés
images\ffhq_1379.png,0.11524278640747071,0.0005145160248503089,0.19644838571548462,0.4845139682292938,0.13854618072509767,0.00610929261893034,0.7393351745605469,neutral,37,"{'Woman': np.float32(0.05559309), 'Man': np.float32(99.944405)}",0.89,Feliz
images\ffhq_138.png,0.2382826042175293,0.0054820384830236435,0.018600364923477174,0.019689947366714478,0.34974853515625,0.0002871174947358668,0.3931138610839844,neutral,33,"{'Woman': np.float32(0.4818059), 'Man': np.float32(99.518196)}",0.96,Depresión
images\ffhq_1380.png,5.71008484939739e-09,4.2775590740947583e-14,0.0017036950448527932,0.9999794769287109,1.1378507451809128e-06,4.851790890825214e-06,0.000336244615027681,happy,36,"{'Woman': np.float32(99.99957), 'Man': np.float32(0.00043114132)}",0.96,Feliz
images\ffhq_1381.png,0.061517633497714996,3.3162973522848915e-06,0.11313052177429199,0.15163317680358887,0.012760109901428222,0.05098759010434151,0.721351089477539,neutral,21,"{'Woman': np.float32(65.163864), 'Man': np.float32(34.836132)}",0.91,Neutral
images\ffhq_1382.png,3.0619707033635043e-24,0.0,3.0141911415536456e-30,0.9999998474121093,2.7432170973404795e-23,4.62926925225568e-19,1.6479152691317722e-05,happy,34,"{'Woman': np.float32(99.99511), 'Man': np.float32(0.004892544)}",0.91,Feliz
images\ffhq_1383.png,4.382873441954871e-07,2.9742668323075403e-15,0.6727017760276794,2.48695300797408e-07,0.9932730102539062,2.3649181571383515e-12,1.6341998332336516e-07,sad,33,"{'Woman': np.float32(29.856073), 'Man': np.float32(70.14393)}",0.0,Depresión
images\ffhq_1384.png,0.010063656568527223,1.4065036566535127e-06,0.00666738860309124,0.033228504657745364,0.028119175434112548,0.001907950732856989,0.9285028839111328,neutral,46,"{'Woman': np.float32(0.00023922553), 'Man': np.float32(99.99976)}",0.93,Neutral
images\ffhq_1385.png,0.003746878355741501,7.325349429265771e-07,0.06587677955627441,0.7664845275878907,0.13494308292865753,0.0006482727476395667,0.16624523162841798,happy,29,"{'Woman': np.float32(0.6423922), 'Man': np.float32(99.35761)}",0.92,Feliz
images\ffhq_1386.png,4.381035978440195e-09,1.0040432095220937e-14,2.420487703602703e-07,0.9994808959960938,0.00012950978998560458,2.3010636596154654e-06,0.051782164722681046,happy,31,"{'Woman': np.float32(1.054117), 'Man': np.float32(98.94588)}",0.93,Feliz
images\ffhq_1387.png,0.05348179340362549,0.7462076544761658,0.05432095050811767,0.8148629069328308,0.5917717361450195,0.02212799072265625,0.2626868438720703,sad,26,"{'Woman': np.float32(0.003319368), 'Man': np.float32(99.99669)}",0.9,Estrés
images\ffhq_1388.png,0.005418380256742239,2.9405612737539236e-14,1.6786053436135262e-08,0.7094681549072266,0.00167561206035316,3.4279451028851327e-06,0.2904609489440918,happy,31,"{'Woman': np.float32(0.4715342), 'Man': np.float32(99.528465)}",0.93,Feliz
images\ffhq_1389.png,0.033521480560302734,6.972865230636671e-05,0.3845344543457031,0.004620436113327742,0.526025390625,0.24987667798995972,0.05337293148040771,sad,31,"{'Woman': np.float32(98.31352), 'Man': np.float32(1.6864842)}",0.94,Depresión
images\ffhq_1390.png,0.03649151802062988,1.3694363588001579e-05,0.04934804439544678,0.004629422910511494,0.38635372161865233,0.00045780479558743536,0.5277557373046875,neutral,28,"{'Woman': np.float32(99.84083), 'Man': np.float32(0.15918162)}",0.93,Depresión
images\ffhq_1391.png,0.012835451401770115,2.9701263883907814e-06,0.24201704561710358,0.8720482635498047,0.015028418973088264,0.03160399943590164,0.12493694305419922,happy,18,"{'Woman': np.float32(1.6402847), 'Man': np.float32(98.35971)}",0.93,Feliz
images\ffhq_1392.png,8.04720984888263e-05,1.0948281170541918e-09,0.001511984271928668,0.9991172790527344,0.0009185528033412993,0.0006458353018388152,0.0851239338517189,happy,32,"{'Woman': np.float32(0.568165), 'Man': np.float32(99.43184)}",0.91,Feliz
images\ffhq_1393.png,0.006559461355209351,2.5364432076457888e-05,0.6448659515380859,0.3510666656494141,0.0043599363416433334,0.0012688187416642904,0.3945319950580597,fear,45,"{'Woman': np.float32(99.11677), 'Man': np.float32(0.8832352)}",0.9,Ansiedad
images\ffhq_1394.png,4.707791595137678e-05,1.1814281464239684e-07,0.00022698954853694886,0.9995113372802734,0.001009231898933649,0.0010106411064043641,0.04656919836997986,happy,45,"{'Woman': np.float32(1.229873), 'Man': np.float32(98.77013)}",0.9,Feliz
images\ffhq_1395.png,1.0470701994336196e-07,7.863360657056617e-11,6.944138153386348e-09,0.9999247741699219,2.2462331799033564e-06,1.2210129796130786e-07,0.0075205303728580475,happy,39,"{'Woman': np.float32(99.99989), 'Man': np.float32(0.00010597758)}",0.9,Feliz
images\ffhq_1396.png,2.4339519982818913e-11,3.8976939164075903e-19,9.403303656563278e-12,0.9983328247070312,6.29106280958247e-11,3.639935908239522e-09,0.16672439873218536,happy,31,"{'Woman': np.float32(0.041364126), 'Man': np.float32(99.95864)}",0.94,Feliz
images\ffhq_1397.png,0.04275735855102539,0.000211775564821437,0.18137956619262696,0.00031026298529468477,0.7720449829101562,0.059483740478754044,0.32180124521255493,sad,25,"{'Woman': np.float32(0.14166276), 'Man': np.float32(99.858345)}",0.94,Depresión
images\ffhq_1398.png,0.10586661338806153,3.137167595923529e-06,0.01987016387283802,0.7136586761474609,0.4041823446750641,0.09012199938297272,0.1753329086303711,happy,42,"{'Woman': np.float32(1.5437193), 'Man': np.float32(98.45628)}",0.91,Feliz
images\ffhq_1399.png,0.07708824634552001,0.04551921412348747,0.0618309211730957,0.23844148635864257,0.17995777130126953,0.016679909080266953,0.4420595932006836,neutral,23,"{'Woman': np.float32(77.22572), 'Man': np.float32(22.774277)}",0.92,Neutral
images\ffhq_14.png,1.2926680938107893e-05,1.060693932686263e-08,7.045748498057947e-05,0.9985523986816406,1.6932513972278684e-05,0.0001486193505115807,0.1445169299840927,happy,43,"{'Woman': np.float32(0.000797681), 'Man': np.float32(99.9992)}",0.94,Feliz
images\ffhq_140.png,4.1590254795664805e-07,3.11618708614958e-09,2.361738916079048e-05,0.983985824584961,2.601467895146925e-05,0.0027092532254755497,0.015986509323120117,happy,25,"{'Woman': np.float32(99.48939), 'Man': np.float32(0.51060593)}",0.91,Feliz
images\ffhq_1400.png,7.716506843280513e-06,3.257559152980427e-11,0.001621575211174786,0.10217008590698243,0.0007693763473071158,0.000492918654344976,0.8978009033203125,neutral,26,"{'Woman': np.float32(99.85364), 'Man': np.float32(0.14636564)}",0.91,Neutral
